id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
13358.0,Designer Styled One Bedroom Downtown Vancouver,52116,Lynn,,West End,49.28201,-123.12669,Entire home/apt,157,2,443,2023-02-24,2.86,1,212,10,22-311727,Vancouver
13490.0,Vancouver's best kept secret,52467,Iris,,Kensington-Cedar Cottage,49.25622,-123.06607,Entire home/apt,150,30,96,2022-11-06,0.67,1,152,4,,Vancouver
14267.0,EcoLoft Vancouver,56030,Peter & Alison,,Kensington-Cedar Cottage,49.24922,-123.08139,Entire home/apt,150,3,34,2021-07-14,0.22,1,0,0,21-156500,Vancouver
14424.0,Spacious one-bedroom in sought-after Strathcona,56709,Samantha Jo,,Downtown Eastside,49.27921,-123.08835,Entire home/apt,110,30,265,2023-01-26,1.66,4,70,7,19-162091,Vancouver
16254.0,Close to PNE/Hastings Park Garden level suite,63238,Jason,,Hastings-Sunrise,49.27721,-123.04086,Entire home/apt,350,3,7,2022-07-30,0.12,1,194,2,19-162421,Vancouver
16611.0,"1 block to skytrain station, shops,restaurant,bank",58512,Q,,Grandview-Woodland,49.26339,-123.07145,Entire home/apt,100,365,3,2018-02-16,0.05,5,90,0,,Vancouver
17158.0,Vancouver 4br 3ba house 20min to DT,48673,Elaine,,Renfrew-Collingwood,49.25277,-123.03774,Entire home/apt,195,5,7,2021-09-29,0.05,1,19,0,18-573474,Vancouver
17765.0,"Central location, nice little apartment",68672,James,,Mount Pleasant,49.26132,-123.10845,Entire home/apt,94,5,203,2021-10-01,1.6,1,0,0,21-156705,Vancouver
18024.0,"Centrally located, updated 3bed/1bath garden suite",69472,Raine,,Kensington-Cedar Cottage,49.24781,-123.07241,Private room,150,30,0,,,1,17,0,,Vancouver
18270.0,private rm in clean central 2BR apt,70437,Ran,,Mount Pleasant,49.26557,-123.096,Private room,51,30,118,2019-12-31,0.81,1,226,0,,Vancouver
18589.0,Commercial Drive B&B,71508,Sylvain & Alexis,,Grandview-Woodland,49.27569,-123.07057,Private room,109,1,466,2023-03-12,3.25,1,0,63,23-156346,Vancouver
18795.0,*Best choice in downtown-5 Stars * -2,70137,Kai,,West End,49.28299,-123.13008,Private room,68,30,130,2023-02-12,0.9,4,287,7,18-573700,Vancouver
20085.0,Bright & Cheerful Uptown Garden Suite,75986,Tony And Rachel,,Kensington-Cedar Cottage,49.25636,-123.08636,Entire home/apt,99,30,76,2022-08-28,0.48,1,212,1,Exempt,Vancouver
21912.0,PRIVATE ROOM + BATH + KING BED + dedicated entry,83871,Adam,,Renfrew-Collingwood,49.23361,-123.05283,Private room,64,30,376,2023-02-28,2.64,3,103,28,23-156649,Vancouver
21913.0,PRIVATE  SUITE (KITCHEN+ BEDROOM+BATH+LIVING ROOM),83871,Adam,,Renfrew-Collingwood,49.23442,-123.05307,Entire home/apt,105,30,225,2022-12-16,1.63,3,86,4,22-156397,Vancouver
24273.0,Walker's paradise in Kitsilano,1267409,Julia,,Kitsilano,49.26216,-123.1715,Entire home/apt,140,30,16,2021-03-01,0.13,2,145,0,20-175617,Vancouver
26047.0,The Alpha Downtown by COMFYSUITES,109845,Alicia,,Downtown,49.28086,-123.12375,Entire home/apt,169,30,40,2022-10-31,0.28,4,93,2,,Vancouver
32746.0,Designer Urban Park View Townhouse,52118,Liliana,,Downtown,49.2792,-123.105,Entire home/apt,127,30,87,2022-10-03,0.57,2,225,3,,Vancouver
33150.0,“Suite on Main”  near  Q.E Park,143724,Ili,,Riley Park,49.24677,-123.1048,Entire home/apt,125,4,108,2023-02-09,0.75,1,217,30,22-156658,Vancouver
35304.0,"🌟Private Studio in the ❤ of ""The Drive""🚶‍♂️➡️ 94",151996,Howie And Lisa,,Grandview-Woodland,49.2729,-123.06973,Entire home/apt,99,2,532,2023-03-05,3.47,1,222,70,23-156312,Vancouver
42645.0,The Charlie Downtown by COMFYSUITES,109845,Alicia,,Downtown,49.28036,-123.1234,Entire home/apt,172,30,34,2022-08-21,0.22,4,87,2,,Vancouver
48146.0,Executive Furnished Apartment (2 months minimum),219431,Damien,,Renfrew-Collingwood,49.23653,-123.02664,Entire home/apt,110,50,1,2022-10-18,0.2,2,346,1,,Vancouver
49736.0,Boutique Studio Apartment in Kits!,227101,Sarah,,Kitsilano,49.26778,-123.14674,Entire home/apt,1950,31,9,2016-08-22,0.06,1,0,0,,Vancouver
69763.0,Modern Luxury Townhouse - Downtown,350765,Kevin & Patrick,,West End,49.28692,-123.13227,Entire home/apt,215,30,40,2015-06-22,0.28,1,304,0,,Vancouver
70453.0,"Open-concept, Modern Heritage Home with over 20 Skylights",56709,Samantha Jo,,Downtown Eastside,49.27836,-123.08716,Entire home/apt,275,3,32,2023-02-20,0.34,4,18,7,19-162091,Vancouver
72659.0,Central Convenient Vibrant Neighbourhood!,375168,Donna,,Grandview-Woodland,49.27345,-123.07031,Entire home/apt,210,7,12,2018-05-23,0.1,1,79,0,21-157075,Vancouver
73841.0,Amazing Downtown Vancouver Condo!,386761,Ying Ying,,Downtown,49.27591,-123.12359,Entire home/apt,129,30,20,2022-08-06,0.14,1,235,4,,Vancouver
77157.0,Room with a Garden View!,412802,Anne,,Arbutus Ridge,49.2452,-123.16544,Entire home/apt,100,2,729,2023-03-04,4.99,2,225,55,22-156332,Vancouver
98830.0,Your Downtown Executive Suite,520997,Cristina,,Downtown,49.27936,-123.12443,Entire home/apt,149,30,271,2022-10-02,1.88,1,0,3,18-550967,Vancouver
125176.0,Main Street Vineyard,622926,Mark,,Riley Park,49.24615,-123.09462,Private room,95,3,605,2023-03-04,4.28,1,193,65,23-157050,Vancouver
134688.0,"West view, Transit convenient, clean & comfortable",653436,Pirike,,Renfrew-Collingwood,49.24356,-123.04757,Private room,40,30,44,2023-02-28,0.31,5,160,2,,Vancouver
140698.0,"1905 Heritage House Loft, Mt. Pleasant, Olympic",69640,Stephen,,Mount Pleasant,49.262629212883,-123.104438413491,Entire home/apt,125,6,148,2023-03-02,1.04,1,81,18,21-156960,Vancouver
170137.0,Family friendly Point Grey Home,381497,Catherine,,Dunbar Southlands,49.25757,-123.18966,Entire home/apt,175,2,213,2023-01-03,1.52,1,12,32,23-156479,Vancouver
172827.0,Charming and Homely Downtown Penthouse,19982,Fernande,,Downtown,49.28034,-123.12648,Entire home/apt,400,10,7,2019-12-28,0.12,1,0,0,18 549804 SA,Vancouver
182451.0,KITS SUPER CENTRAL DELIGHTFULL APT!,874660,Penny,,Kitsilano,49.25808,-123.16824,Entire home/apt,131,30,57,2021-02-28,0.4,1,41,0,18-610-361,Vancouver
196722.0,"Newly renovated, sleeps 6 – fantastic location!",958297,Elana & Gary,,Grandview-Woodland,49.2634,-123.0712,Entire home/apt,350,7,13,2019-08-17,0.12,1,76,0,18-549903,Vancouver
219261.0,A Real Gem in the Heart of Kits,1135259,Rami,,Kitsilano,49.2719,-123.15043,Entire home/apt,188,2,238,2023-02-19,3.0,3,202,24,21-157255,Vancouver
248014.0,"Vancouver stunning views, comfort and location",1299977,Gabriella,,Grandview-Woodland,49.29103,-123.05782,Entire home/apt,110,30,1,2014-09-04,0.01,1,201,0,,Vancouver
254657.0,Heritage Loft in heart of Gastown,241920,Scott,,Downtown Eastside,49.28375,-123.10383,Entire home/apt,250,4,84,2022-09-14,0.7,1,0,10,22-156187,Vancouver
256178.0,Luxury Coach House in Kitsilano,1267409,Julia,,Kitsilano,49.26293,-123.17143,Entire home/apt,153,30,24,2021-12-31,0.19,2,73,0,21-156342,Vancouver
258636.0,FABULOUS Luxury Downtown Vancouver!,948852,Ian,,Downtown,49.27839,-123.12852,Entire home/apt,99,120,53,2021-03-31,0.39,1,164,0,,Vancouver
306178.0,Sunset views - LGBTQ2+ friendly,1574553,Michelle,,Renfrew-Collingwood,49.23273,-123.02747,Private room,101,2,84,2022-10-09,0.66,2,0,12,18-596029,Vancouver
311354.0,Close to downtown/shops/restaurants/skytrain,58512,Q,,Grandview-Woodland,49.26328,-123.07086,Entire home/apt,100,365,6,2019-12-21,0.09,5,90,0,18-475635,Vancouver
322824.0,Modern Yaletown 1BR | GREAT VIEW + CENTRAL,1652613,Blake,,Downtown,49.27608,-123.12452,Entire home/apt,145,30,152,2023-01-09,1.14,2,287,6,,Vancouver
359942.0,Stylish Modern Central Downtown★★★★★★★,1200456,Nala,,Downtown,49.27634,-123.11825,Private room,258,2,46,2022-09-11,0.34,6,364,2,18607863 AM,Vancouver
377706.0,Bright Spacious Bedroom Pvt Bath,1898008,Tina,,Grandview-Woodland,49.27799,-123.07101,Private room,48,30,59,2022-10-11,0.46,1,94,2,,Vancouver
415700.0,"LARGE PRIVATE ROOM+BATH, KING BED, dedicated entry",83871,Adam,,Renfrew-Collingwood,49.2332,-123.0551,Private room,63,30,237,2022-11-30,1.78,3,73,15,23-156649,Vancouver
436032.0,Trendy & Spacious 2 bd Gastown Loft,2165986,Kristy,,Downtown Eastside,49.28211,-123.10453,Entire home/apt,285,3,131,2023-02-24,1.0,1,275,33,23-156407,Vancouver
448104.0,Home (Office) Away from Home – Heart of Downtown,179396,Lili,,Downtown,49.28063,-123.12502,Entire home/apt,148,30,268,2023-03-01,2.03,4,60,6,21-104936,Vancouver
461370.0,Lovely large room w/ private bath,1200456,Nala,,Killarney,49.22834,-123.03047,Private room,140,2,48,2022-10-23,0.37,6,365,4,23-119829,Vancouver
461386.0,Beautiful room (s) Vancouver Home,1200456,Nala,,Killarney,49.23034,-123.02971,Private room,135,2,41,2022-09-23,0.31,6,365,6,23-119829,Vancouver
464172.0,"House in sought-after Sunrise Hastings, Vancouver",2189535,Martine,,Hastings-Sunrise,49.28586,-123.05563,Entire home/apt,281,3,5,2022-08-13,0.04,1,14,4,22-157679,Vancouver
475296.0,Inspiring Gastown loft with deck + rooftop,2356016,Jocelyn,,Downtown Eastside,49.28241,-123.10381,Entire home/apt,350,2,199,2023-03-07,1.7,1,289,36,22-156464,Vancouver
485225.0,Vancouver One Bedroom,103427,Jacqueline M,,Downtown,49.28052,-123.12691,Entire home/apt,377,2,1,2014-08-04,0.01,2,365,0,Exempt,Vancouver
496298.0,"Downtown 1Bed+Den, stylish & modern",2451689,Marlin,,Downtown,49.28062,-123.11815,Entire home/apt,131,31,162,2023-02-10,1.24,1,254,3,,Vancouver
498112.0,Central Modern House with View and 2 Kitchens,2459577,Allison,,Kensington-Cedar Cottage,49.25099,-123.07457,Entire home/apt,375,9,35,2022-08-28,0.27,2,66,4,23-156712,Vancouver
507767.0,Level | One Bedroom Suite | Downtown Vancouver,2502595,Level Hotels And Furnished Suites,,Downtown,49.27741,-123.12292,Entire home/apt,170,30,3,2020-07-30,0.03,41,365,0,,Vancouver
540348.0,Modern Architectural lakeside Home On The Park,2655554,Kristen,,Kensington-Cedar Cottage,49.25759,-123.06393,Entire home/apt,429,1,67,2023-03-11,0.58,1,290,30,23-156786,Vancouver
557357.0,Commercial Dr West Coast Garden Ste,525761,Diane,,Grandview-Woodland,49.27917,-123.06246,Entire home/apt,80,30,194,2022-10-31,1.49,1,28,4,19-114782,Vancouver
622217.0,Sub-Penthouse with Amazing Views in Heart of City,3084195,Arash,,Downtown,49.27999,-123.1075,Entire home/apt,622,2,56,2022-07-08,0.47,2,118,7,23-156527,Vancouver
625396.0,Close to Jericho beach garden level open space.,3102862,The Vancouver Connection!,,Kitsilano,49.27066,-123.18291,Entire home/apt,250,2,171,2022-09-25,1.32,1,355,3,19-179923,Vancouver
648026.0,Quiet Oasis Garden Suite - Steps from the Drive,893727,Peter & Robin,,Grandview-Woodland,49.26775,-123.06862,Entire home/apt,61,30,64,2022-10-06,0.5,1,204,3,20-154141,Vancouver
654744.0,English Bay Hideaway @ Stanley Park,2796859,James,,West End,49.29178,-123.14175,Entire home/apt,150,30,70,2023-02-19,0.59,1,190,6,19-104667,Vancouver
654763.0,1 Bedroom Private Furnished Suite,2459577,Allison,,Kensington-Cedar Cottage,49.2506,-123.07175,Entire home/apt,52,30,23,2022-12-19,0.19,2,104,1,,Vancouver
659986.0,Nice room in amazing luxury home near DOWNTOWN+UBC,84820,Chris,,South Cambie,49.24413,-123.11955,Private room,102,31,27,2018-05-06,0.22,1,0,0,86-13134,Vancouver
703179.0,Entire cute  condo full of art,3246254,Izabela,,Downtown,49.27945,-123.10875,Entire home/apt,140,3,174,2023-01-15,1.4,1,0,1,23-156717,Vancouver
713271.0,Luxury Seaview Studio Suite - Westend,3671073,Susan,,West End,49.28104,-123.13621,Entire home/apt,135,30,89,2023-01-10,0.75,1,168,6,,Vancouver
731219.0,Kitsilano Laneway House - Quiet Neighbourhood,3804851,Fran & Julian,,Kitsilano,49.26026,-123.18195,Entire home/apt,155,31,13,2022-10-11,0.11,1,199,2,,Vancouver
735468.0,English Bay Views,3462044,Shea,,West End,49.28059,-123.1364,Entire home/apt,201,1,184,2022-11-27,3.11,1,297,49,22-157544,Vancouver
755558.0,Kitsilano 2 bdrm Garden Level Suite,3976484,Lori,,Kitsilano,49.25996,-123.16653,Entire home/apt,125,2,78,2021-01-23,0.66,1,0,0,21-157483,Vancouver
763445.0,Very convenient mini-suite,169365,Peter,,Renfrew-Collingwood,49.24438,-123.04453,Entire home/apt,66,3,209,2023-02-21,1.68,1,16,29,23-156422,Vancouver
771366.0,Level | Studio | Lux Amenities Downtown Vancouver,2502595,Level Hotels And Furnished Suites,,Downtown,49.2783508300781,-123.122413635254,Entire home/apt,195,30,7,2023-02-04,0.06,41,344,3,,Vancouver
771380.0,Level | Two Bedroom Suite | Luxe Amenities,2502595,Level Hotels And Furnished Suites,,Downtown,49.2783508300781,-123.122413635254,Entire home/apt,220,30,9,2022-07-31,0.07,41,364,2,,Vancouver
784153.0,The Garden Quarter In Kitsilano,3211112,Rasha,,Kitsilano,49.26186,-123.17438,Entire home/apt,100,30,56,2022-12-31,0.45,4,193,4,Long Term Listing,Vancouver
785297.0,The Nook in Kitsilano,3211112,Rasha,,Kitsilano,49.26355,-123.17326,Private room,86,14,78,2022-12-17,0.62,4,250,9,23-156379,Vancouver
785752.0,The Garden Nook in Kitsilano,3211112,Rasha,,Kitsilano,49.26213,-123.17482,Entire home/apt,134,30,3,2016-09-17,0.02,4,179,0,Long Term Rental Only,Vancouver
796603.0,Exellent for International Student,4196444,Milorad,,West End,49.28087,-123.13525,Shared room,30,30,0,,,1,0,0,,Vancouver
801222.0,fully furnished suite near VGH,4217281,Jennifer,,Fairview,49.25804,-123.12119,Entire home/apt,78,30,23,2021-10-26,0.19,3,244,0,,Vancouver
824612.0,East Village Private Garden Gem!,4326869,Marketa,,Hastings-Sunrise,49.28618,-123.05403,Entire home/apt,84,31,71,2023-03-01,0.57,1,22,5,,Vancouver
874731.0,Sunny room with private bathroom and large patio,2216706,Matthew,,Fairview,49.25785,-123.12199,Private room,139,8,66,2022-10-26,0.55,1,46,11,22-156503,Vancouver
875309.0,Heritage Home near Kits Beach,4621004,Judy,,Kitsilano,49.27073,-123.16325,Entire home/apt,350,7,35,2022-08-14,0.29,1,99,3,23-156622,Vancouver
885600.0,"Dunbar near UBC: Clean, comfortable + quiet",4693732,David & Patti,,Dunbar Southlands,49.24803,-123.18517,Entire home/apt,130,3,245,2023-03-11,2.0,1,158,38,22-155942,Vancouver
958090.0,Private apartment-Yaletown Downtown,1200456,Nala,,Downtown,49.27744,-123.11524,Entire home/apt,458,30,10,2013-09-30,0.08,6,365,0,,Vancouver
961006.0,Oakridge Canada Line completely renovated home,5233549,Joyce,,Riley Park,49.23569,-123.10987,Entire home/apt,219,1,7,2017-07-21,0.06,4,0,0,20-185023,Vancouver
961831.0,Spacious Room in Character Home,3751879,Jayden,,Kitsilano,49.26648,-123.15939,Private room,121,4,38,2023-02-04,1.47,2,115,19,22-156862,Vancouver
980511.0,"261 Yaletown Studio at ""Space""",600607,Martello,,Downtown,49.27489,-123.12654,Entire home/apt,80,30,9,2022-05-20,0.09,36,0,1,,Vancouver
994969.0,152 Studio (no Bedroom),600607,Martello,,Downtown,49.28006,-123.12673,Entire home/apt,77,30,4,2022-12-30,0.03,36,0,3,,Vancouver
995174.0,159 2 BEDROOM/ 2 FULL BATH-ideal for sharing!,600607,Martello,,West End,49.28837,-123.12766,Entire home/apt,104,30,15,2023-02-13,0.13,36,0,2,,Vancouver
1007137.0,S2-LUXURIOUS 2-BR/2-Baths/2-Balcony,5539641,Selina,,Downtown,49.27804,-123.12531,Entire home/apt,280,180,2,2014-05-23,0.02,2,365,0,,Vancouver
1007144.0,S1-VIBRANT DOWNTOWN 1-BR + den!,5539641,Selina,,Downtown,49.27828,-123.12671,Entire home/apt,180,180,1,2013-06-02,0.01,2,365,0,,Vancouver
1012385.0,comfy stay in clean victorian house,5569906,Mark Anthony,,Mount Pleasant,49.25674,-123.0874,Entire home/apt,90,2,325,2023-03-06,2.7,1,148,33,23-156575,Vancouver
1015935.0,"Light-filled, self-contained studio in Strathcona",56709,Samantha Jo,,Downtown Eastside,49.2804,-123.08908,Entire home/apt,168,30,217,2022-10-11,1.79,4,274,2,19-162091,Vancouver
1021607.0,Deluxe Junior One Bedroom (2 Beds),5623565,Hajime,,Downtown,49.27747,-123.12098,Entire home/apt,70,30,107,2023-02-25,0.88,2,82,6,Exempt,Vancouver
1021669.0,Yaletown Deluxe Studio Condominium,5623565,Hajime,,Downtown,49.27703,-123.12692,Entire home/apt,70,30,147,2023-02-15,1.23,2,27,5,Exempt,Vancouver
1032892.0,Commercial Dr. 'hip' Artist's Character home,2378744,Lori,,Grandview-Woodland,49.27241,-123.06332,Private room,125,2,99,2023-02-26,0.83,1,203,32,23-156419,Vancouver
1061895.0,Quiet space minutes from downtown!,5845838,Jenny,,Renfrew-Collingwood,49.24166,-123.0407,Private room,76,2,75,2022-12-11,0.9,1,1,19,18-611473,Vancouver
1109821.0,136 Lord Stanley Great price!,600607,Martello,,West End,49.29258,-123.13446,Entire home/apt,73,365,11,2019-03-23,0.1,36,0,0,,Vancouver
1113551.0,Sunny Family Home in Heart of Kits,5231060,Liz,,Kitsilano,49.261100769043,-123.159545898438,Entire home/apt,700,7,43,2022-12-28,0.37,1,62,4,23-156690,Vancouver
1118858.0,*Best choice in downtown-5 Stars * -3,70137,Kai,,West End,49.28239,-123.13021,Private room,68,30,61,2022-12-30,0.51,4,261,2,18-573700,Vancouver
1141457.0,2 Bdrm in Strathcona,6067405,Paige And Grant,,Downtown Eastside,49.27925,-123.08814,Entire home/apt,120,3,304,2023-03-10,2.54,2,244,26,23-156738,Vancouver
1178149.0,Cozy Space in East Vancouver,6165412,Sylvia,,Hastings-Sunrise,49.26957,-123.04828,Entire home/apt,90,3,64,2023-02-26,1.13,1,117,21,23-156432,Vancouver
1187929.0,Elegant Main floor House Vancouver,6495937,Janet,,Kensington-Cedar Cottage,49.24965,-123.07027,Entire home/apt,197,3,111,2023-01-05,0.94,1,0,17,22-262354,Vancouver
1191143.0,Beautiful Kitsilano Character home. Great Location,598979,Mary,,Kitsilano,49.26716,-123.17653,Entire home/apt,279,5,15,2022-09-04,0.14,1,98,3,23-158044,Vancouver
1214617.0,Cool cozy place on The Drive w central A/C!,6630357,Divina And Viv,,Grandview-Woodland,49.26731,-123.06909,Entire home/apt,135,3,226,2023-02-27,1.92,1,204,31,23-156478,Vancouver
1223989.0,Stunning Suite Heart of DT w/Parking and Office,6677154,Amanda,,Downtown,49.27843,-123.12901,Entire home/apt,135,90,101,2021-01-31,0.86,1,61,0,,Vancouver
1229506.0,Brand new 3 bedroom home in central Vancouver,1742728,Karen,,Grandview-Woodland,49.26596,-123.06844,Entire home/apt,400,4,11,2022-08-21,0.09,1,259,4,22-233958,Vancouver
1273760.0,Stylish Hotel Room in Downtown Vancouver,6033,Cam,,Downtown,49.28478,-123.1192,Private room,156,2,533,2023-02-27,4.52,2,225,58,Exempt,Vancouver
1291394.0,Clean New Kits 3 bedroom/ 2bath!,7021457,Leila,,Kitsilano,49.26889,-123.18543,Entire home/apt,150,30,39,2022-02-03,0.33,2,31,0,22-174488,Vancouver
1309315.0,"Beautiful Mount Pleasant home, close to everything",7116781,Hugh & Caryn,,Mount Pleasant,49.26719,-123.10982,Entire home/apt,399,5,7,2022-08-29,0.06,1,0,2,22-233957,Vancouver
1316419.0,120 501 Pacific,600607,Martello,,Downtown,49.28279,-123.1222,Entire home/apt,80,180,2,2014-07-01,0.02,36,0,0,,Vancouver
1316477.0,224 Yaletown Park.  Long term stay welcome,600607,Martello,,Downtown,49.27859,-123.11993,Entire home/apt,86,90,7,2020-09-30,0.08,36,0,0,,Vancouver
1343411.0,Close to Anywhere: Location Location Location,6904778,Mari,,Downtown Eastside,49.27627,-123.10013,Entire home/apt,95,1,55,2020-11-22,0.6,1,0,0,18-615245,Vancouver
1343519.0,*Best choice in downtown-5 Stars* -1,70137,Kai,,West End,49.28247,-123.13068,Private room,68,30,68,2022-12-10,0.63,4,300,3,18-573700,Vancouver
1360765.0,Ultra Modern Apartment in Yaletow,7338933,Sadiq,,Downtown,49.284,-123.11432,Entire home/apt,97,30,116,2023-02-02,0.99,3,214,4,,Vancouver
1361276.0,Private space in heritage home in lovely area,1743089,Darren,,Kensington-Cedar Cottage,49.25808,-123.07538,Entire home/apt,136,5,17,2023-01-01,0.15,3,10,1,23-156612,Vancouver
1365609.0,AMAZING LOCATION 1BD CHARMING APT IN DOWNTOWN,7336501,Maha,,West End,49.27932,-123.12911,Entire home/apt,193,4,160,2023-03-09,1.37,1,75,36,23-156274,Vancouver
1375143.0,100 Year Old Character Home off Main.,1334665,Gaëlle And James,,Riley Park,49.24871,-123.09646,Entire home/apt,250,30,3,2022-08-31,0.05,2,266,1,,Vancouver
1378220.0,QUIET COZY SUNNY BR (ENSUITE) + ADJ STUDY IN HOUSE,7465731,Brian,,West Point Grey,49.26026,-123.20135,Entire home/apt,126,3,96,2022-11-23,1.18,2,88,17,23-156726,Vancouver
1398788.0,Stunning 1 Bedroom Laneway,7554741,Ruth,,Arbutus Ridge,49.23968,-123.16762,Entire home/apt,111,31,95,2023-02-03,0.81,1,244,5,,Vancouver
1399744.0,Luxury 2 BDR With Wrap Around Deck,7560143,Sandy,,Mount Pleasant,49.26964,-123.11064,Entire home/apt,450,30,12,2022-05-31,0.11,1,223,1,,Vancouver
1466647.0,One Bedroom & Secured Underground Parking,7856227,Christian,,Downtown Eastside,49.28164,-123.11006,Entire home/apt,199,30,14,2020-08-31,0.14,1,90,0,18-646182,Vancouver
1502887.0,244 -2 BEDROOM. WATER VIEW! 6 MONTH EXTENDED STAY,600607,Martello,,Downtown,49.29014,-123.12716,Entire home/apt,104,180,5,2018-12-01,0.04,36,0,0,,Vancouver
1507975.0,Modern new room with private entry!,51695,Natasha & Paolo,,Riley Park,49.24882,-123.09121,Private room,81,3,314,2023-03-04,2.69,1,188,33,22-156286,Vancouver
1525113.0,"114 Studio ""West of Denman""",600607,Martello,,West End,49.29101,-123.14085,Entire home/apt,73,30,14,2023-01-15,0.13,36,0,3,,Vancouver
1565861.0,Deluxe Kitsilano Beach Waterfront 2 Bedroom House,8328973,Adam,,Kitsilano,49.27383,-123.15362,Entire home/apt,500,6,77,2022-07-27,0.67,1,98,4,18-581003,Vancouver
1610084.0,Lakeside Cottage with Stunning View,8556789,Lana,,Kensington-Cedar Cottage,49.2593555852973,-123.061313583439,Entire home/apt,152,2,170,2023-02-25,1.47,1,138,32,23-157136,Vancouver
1620084.0,Bright private suite around SoMain,8618932,Fawziah,,Kensington-Cedar Cottage,49.24001,-123.08278,Entire home/apt,125,1,1,2019-02-28,0.02,1,48,0,706663,Vancouver
1623556.0,Private top floor on vibrant Main St,8633501,Robin,,Riley Park,49.25259,-123.09292,Entire home/apt,95,3,305,2023-02-26,2.63,1,125,35,22-156281,Vancouver
1629480.0,Garden Suite-Quiet/Private&Central,8660533,Tracy And Richard,,Riley Park,49.25225,-123.10756,Entire home/apt,78,30,139,2023-01-31,1.29,1,205,6,,Vancouver
1657214.0,2000sqft 3 level Downtown loft 3 patios + Parking,8784861,Dianna,,Downtown Eastside,49.28167,-123.10984,Entire home/apt,250,30,5,2021-05-08,0.04,1,363,0,,Vancouver
1703616.0,Beautiful Kitsilano Apartment..,8993938,James And Jewel,,Kitsilano,49.26548,-123.14579,Entire home/apt,125,30,2,2023-02-28,0.19,1,365,2,,Vancouver
1717967.0,2 Bedroom Garden Flat - Main Street,9057463,Mary,,Riley Park,49.24778,-123.09867,Entire home/apt,164,2,324,2023-03-05,2.87,1,110,40,23-156482,Vancouver
1733307.0,DT Ocean view with luxury amenities and parking,9131888,Cindy,,Downtown,49.27781,-123.10637,Entire home/apt,298,1,91,2023-03-05,4.93,1,275,75,23-157545,Vancouver
1768817.0,SoMa Suite - Main Street Cool,9041076,Lynn,,Riley Park,49.24489,-123.10302,Entire home/apt,80,31,69,2022-10-28,0.62,1,119,4,20-154624,Vancouver
1820919.0,Film Industry loves this house! 5 min to VGH,7281178,Jodi,,Mount Pleasant,49.2585,-123.11479,Entire home/apt,292,2,61,2023-01-26,0.58,1,184,24,18-632419,Vancouver
1830733.0,Cozy Retreat - Strathcona,9575419,Elana & Claudio,,Downtown Eastside,49.27866,-123.08627,Entire home/apt,125,2,257,2023-03-05,2.27,4,176,11,23-156672,Vancouver
1850984.0,Main Street loft w/ rooftop terrace and view!,1007186,Bryn,,Strathcona,49.26772,-123.0975,Entire home/apt,300,3,32,2022-12-31,0.29,1,229,9,20-197406,Vancouver
1869071.0,156 One Bedroom in Downtown at The Electra,600607,Martello,,Downtown,49.28216,-123.12438,Entire home/apt,90,30,4,2022-01-05,0.04,36,0,0,,Vancouver
1898584.0,Tinseltown Apartment,9862171,John,,Downtown,49.27915,-123.10642,Entire home/apt,79,90,36,2022-12-07,0.32,1,209,3,,Vancouver
1932171.0,Commercial Drive Garden Suite,5026894,Lois,,Grandview-Woodland,49.26861,-123.06666,Entire home/apt,97,31,11,2018-08-28,0.13,1,0,0,,Vancouver
1950844.0,Stylish and Modern 2Bed West End Suite!,1469405,Phil,,West End,49.2895727441513,-123.13735652752,Entire home/apt,165,2,145,2023-02-27,3.03,1,10,57,20-142112,Vancouver
1962072.0,Lovely townhouse in Mount Pleasant,3580181,Adele,,Mount Pleasant,49.26,-123.10807,Entire home/apt,200,31,1,2015-12-26,0.01,1,63,0,18-607729-00-SA,Vancouver
1995592.0,"Charming ""Kitsilano Family Place""",10285482,Allan And Ellen,,Kitsilano,49.263252,-123.164825,Private room,110,2,324,2023-03-13,2.87,1,177,39,22-155953,Vancouver
2003897.0,GREAT SUITE w GARDEN PATIO!  CENTRALLY LOCATED!!,10317553,Rita,,Fairview,49.26263,-123.11627,Entire home/apt,130,120,3,2014-02-03,0.03,1,164,0,,Vancouver
2008047.0,Amazing View from a Modern Loft,7745079,Chad,,Strathcona,49.28519,-123.09872,Entire home/apt,119,15,57,2023-02-07,0.54,1,346,4,18-579472,Vancouver
2011559.0,Sunny family-friendly house in Kits,9372276,Rica,,Kitsilano,49.26057,-123.15881,Entire home/apt,650,5,38,2022-08-30,0.47,1,76,5,22-157347,Vancouver
2033952.0,Beautiful Kitsilano - Covid-19 Safe,557301,Tyler,,Kitsilano,49.26715,-123.15325,Entire home/apt,99,2,6,2020-09-09,0.15,1,0,0,20162988,Vancouver
2041582.0,"Kitsilano Point, very clean, welcoming and bright",1728615,Francois,,Kitsilano,49.2753,-123.14721,Entire home/apt,120,30,248,2023-01-18,2.31,1,265,6,20-160763,Vancouver
2042431.0,Yaletown 1BD Condo @ Homer & Robson,9582918,Sandy,,Downtown,49.28005,-123.11659,Entire home/apt,115,30,136,2023-01-08,1.22,1,365,3,,Vancouver
