id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26058812,"Light, Spacious 1940s Oakland Bungalow",28660491,Kate,,Adams Point,37.81364,-122.25542,Entire home/apt,110,14,0,,,1,19,0,
26067414,Sweet Garden 1BR (Disinfected!) Rockridge/Temescal,274693,Jeri,,Fairview Park,37.84352,-122.25894,Entire home/apt,146,2,142,2023-03-18,2.53,2,225,24,
26107179,Bright & Beautiful Cottage,1583643,Lilah,,Gaskill,37.83977,-122.27852,Entire home/apt,131,1,193,2023-03-23,3.38,1,339,67,
26275069,Free Sunsets is a large apartment for 1-4 guests,98062759,Donald,,Mosswood,37.82734,-122.25888,Entire home/apt,144,3,70,2021-11-21,1.22,1,0,0,
26283124,"Come stay by the lake, Crocker Highlands rental",25182396,Michele,,Crocker Highland,37.81125,-122.23117,Entire home/apt,55,7,3,2020-08-17,0.07,2,58,0,
26304569,"Tropical Loft: Sunny, Serene & Unique w Garden",10338997,Ingrid,,South Prescott,37.80401,-122.29897,Entire home/apt,114,7,3,2021-03-14,0.06,1,22,0,
26365215,Oakland Hills Home with SF Bay Views,198269204,Floyd,,Lincoln Highlands,37.80862,-122.19975,Entire home/apt,250,2,78,2022-04-16,1.37,1,0,1,
26384803,Modern Rockridge Studio with Private Deck,3793516,Audrey,,Fairview Park,37.8496,-122.25779,Entire home/apt,120,2,228,2023-03-17,3.96,6,305,47,
26386076,Sanctuary In A Concrete Jungle,198410104,Paul,,Temescal,37.83091,-122.26228,Entire home/apt,120,4,28,2022-10-23,0.49,1,0,19,
26503786,8600 Thermal,24973435,Akali,,Toler Heights,37.75848,-122.16079,Private room,119,3,0,,,1,173,0,
26566514,Beautiful Mediterranean Home in Glenview district.,58747024,Naome,,Glenview,37.8116,-122.21919,Entire home/apt,175,28,1,2018-11-23,0.02,3,46,0,
26573954,Tiny Home in the midst of Oakland & Emeryville,1836019,Lee,,Golden Gate,37.83801,-122.28379,Entire home/apt,85,1,427,2023-02-18,7.57,1,97,80,
26639417,Spacious 2 Br Rockridge/Temescal (Disinfected!),274693,Jeri,,Fairview Park,37.8426,-122.25961,Entire home/apt,149,2,209,2023-03-17,3.71,2,296,43,
26641175,The Stargazer | Executive Loft | Urban Oasis,4624994,Albena,,Golden Gate,37.8373,-122.28272,Entire home/apt,251,3,123,2023-03-12,2.17,6,176,29,
26671477,Near San Francisco & Berkeley—Quiet Garden Home!,2249460,Carrie,,Eastmont Hills,37.77062,-122.16523,Entire home/apt,140,5,51,2023-01-07,0.9,2,198,17,
26869104,One BD duplex walking distance to  Lake Merritt,1372108,Loushana,,Adams Point,37.81618,-122.25262,Entire home/apt,167,3,19,2022-12-21,1.03,1,300,13,
26871769,Room in a with own bathroom,51099222,Zoraida,,Ivy Hill,37.80058,-122.24337,Private room,63,2,0,,,1,0,0,
26963476,Private Room in Sunny Mid Century Modern Flat,25817074,Carla,,Hoover-Foster,37.8233,-122.27208,Private room,90,2,13,2022-05-15,0.25,1,89,1,
27100330,Make yourself at home,203955951,Tasheen,,Laurel,37.79414,-122.20686,Entire home/apt,70,1,0,,,3,0,0,
27143434,Private space near MarcArthur BART,2283153,Rox Sun,,Longfellow,37.83356,-122.26934,Entire home/apt,88,28,27,2023-02-28,0.48,9,213,6,
27236799,Newly remodeled master suite near MacArthur Bart,2283153,Rox Sun,,Longfellow,37.83349,-122.26975,Private room,69,28,19,2023-03-01,0.34,9,297,5,
27254515,Make yourself at home.,203955951,Tasheen,,Laurel,37.7943,-122.20693,Entire home/apt,50,10,0,,,3,0,0,
27258542,Luxury Retreat in Oakland Hills,25069429,Mahsa,,Piedmont Pines,37.82978,-122.1905,Entire home/apt,150,1,2,2018-08-11,0.04,1,173,0,
27287734,Rockridge Cottage in Garden Full Amenities Quiet,205566129,Josephine,,Temescal,37.83586,-122.25698,Entire home/apt,157,2,225,2023-03-19,3.98,2,78,46,
27291774,Beautiful NY style Flat with view of Oakland Hills,17223105,Shari,,Upper Dimond,37.79948,-122.20867,Entire home/apt,79,30,63,2022-09-18,1.12,4,143,1,
27338930,Grand Lake gem with beautiful garden,1012668,Christina,,Grand Lake,37.81654,-122.2491,Entire home/apt,275,4,24,2023-02-15,0.47,2,128,11,
27366039,Historic Rockridge Craftsman Lush Garden Setting,205566129,Josephine,,Temescal,37.83598,-122.2568,Entire home/apt,281,3,69,2023-03-23,3.97,2,71,50,
27369653,"light-filled home in trees, near Claremont hotel",4873727,Erika,,Panoramic Hill,37.86317,-122.23568,Entire home/apt,495,14,5,2019-08-12,0.09,2,105,0,
27373963,Oakland House Bedroom 1,104267163,Lenora,,Leona Heights,37.78088,-122.17123,Private room,100,3,0,,,2,0,0,
27487912,Lilla Östugan - Little Island Cottage,68879,Su,,Highland Terrace,37.79288,-122.23478,Entire home/apt,214,4,10,2019-11-19,0.2,1,35,0,
27558975,SWEET SUITE: Near BART (Note: I'm often gone),178453568,Peter,,Longfellow,37.82652,-122.27208,Private room,58,4,96,2023-03-20,1.74,1,70,19,
27609607,Uptown Oasis,29569998,Iris,,San Pablo Gateway,37.81034,-122.27568,Private room,60,1,16,2023-02-27,1.37,1,179,16,
27652676,Room in Laurel District Oakland with garden,20041951,Jenny,,Allendale,37.78529,-122.20161,Private room,50,3,0,,,2,83,0,
27784548,Sunny Downtown Flat Walk to BART,35424833,Brittney,,San Pablo Gateway,37.80691,-122.276,Entire home/apt,95,5,25,2023-03-08,0.49,4,18,20,
27804449,Spacious Creekside Apt in Vibrant Dimond District,209722184,Helen,,Glenview,37.79941,-122.2176,Entire home/apt,125,2,106,2023-01-22,1.92,1,303,23,
27834215,Private and spacious 2 bedroom  apartment,19068702,Yanie,,Crocker Highland,37.81527,-122.23013,Entire home/apt,125,29,8,2019-08-29,0.17,1,359,0,
27987856,2BR Condo in Downtown Oakland,48005494,Zeus,,Old City-Produce And Waterfront,37.80066,-122.27708,Entire home/apt,133,31,1,2020-09-07,0.03,16,356,0,
28082077,Adventure the Bay Area,24048103,Kenneth,,Gaskill,37.83933,-122.27798,Entire home/apt,125,1,91,2023-02-20,1.64,1,79,13,
28208215,Your home away from home!,49425420,Omar,,Grand Lake,37.81653,-122.24705,Entire home/apt,88,2,225,2023-03-21,4.18,3,128,53,
28230649,Cozy room with a view,37428441,Josh,,Caballo Hills,37.7794,-122.16595,Private room,200,1,0,,,1,0,0,
28257353,Peaceful Oasis in the Oakland Hills!,12191702,Faheem,,Merriwood,37.8423,-122.21016,Entire home/apt,80,10,10,2020-08-29,0.18,2,28,0,
28282180,Beautiful Cottage with private entrance and bath,2907698,Rory,,Santa Fe,37.84283,-122.27272,Entire home/apt,75,7,39,2023-01-01,0.81,2,307,6,
28284045,Designer Hideaway in West Oakland,66417402,Amy,,Clawson,37.82372,-122.28163,Entire home/apt,124,14,110,2023-01-10,1.99,1,146,11,
28288027,Charming detached Studio,3696289,Hicham,,Frick,37.7745,-122.1871,Entire home/apt,150,1,64,2022-11-26,1.16,3,186,30,
28290026,Private Bed&Bath close to Lake Merritt/Commute2SF,213646351,Roop,,Grand Lake,37.81383,-122.24923,Private room,65,1,25,2019-02-25,0.45,1,0,0,
28387500,Just-remodeled one-bedroom in Lincoln Highlands,82095586,Bethany,,Lincoln Highlands,37.80267,-122.20169,Entire home/apt,110,14,16,2023-01-09,0.45,1,136,4,
28455170,Charming cozy and bright apartment,198740319,Sierra,,Fairfax,37.77319,-122.1976,Entire home/apt,75,1,382,2022-09-19,6.95,1,0,50,
28462224,"Beautiful, affordable place in SF! Clean and safe!",58796151,Mihir,,Acorn-Acorn Industrial,37.79805,-122.28696,Entire home/apt,299,3,0,,,1,0,0,
28544137,Private Room and Bath in Oakland!,162337782,David,,San Pablo Gateway,37.81208,-122.27274,Private room,39,1,5,2019-09-25,0.09,1,0,0,
28566676,Amazing Large Studio Near Mills College,1185890,Barbara,,Millsmont,37.77729,-122.17838,Entire home/apt,250,2,19,2019-11-12,0.37,1,89,0,
28584820,Private Sunny Apartment with Bath and Kitchen,4085797,Christie,,Prescott,37.80765,-122.29689,Entire home/apt,70,5,82,2023-03-14,1.52,2,158,20,
28589692,Guesthouse surrounded by flowers+HOT TUB near BART,3654316,Suellen,,Longfellow,37.82851,-122.27679,Entire home/apt,82,2,208,2023-03-06,3.79,4,323,37,
28645380,Cool Urban Loft,216158349,Tina,,South Kennedy Tract,37.77183,-122.23125,Private room,124,16,8,2019-06-24,0.15,2,89,0,
28695642,Oakland Lake Merritt furnished Studio apt #  3,83404177,Welela,,Grand Lake,37.81392,-122.24655,Entire home/apt,190,7,8,2022-04-30,0.15,5,83,1,
28699730,"Bright, Airy Edwardian Home with Garden Sanctuary",208332292,Eda,,Cleveland Heights,37.80414,-122.24341,Entire home/apt,375,3,115,2023-03-19,2.12,1,339,31,
28774472,Modern Zen Oasis Fireplace Patio Garden walk 2BART,941840,Kimberly,,Longfellow,37.82896,-122.27112,Entire home/apt,85,3,188,2023-03-10,3.51,1,226,38,
28786710,San Francisco Bay Views,217132134,Warren,,Upper Rockridge,37.84576,-122.23811,Entire home/apt,346,30,63,2022-09-23,1.22,1,330,14,
28811586,CHIC & EXCLUSIVE HOME IN PRIVATE TRANQUIL SETTING,1556814,Tammy,,Upper Rockridge,37.85095,-122.23764,Entire home/apt,468,5,10,2022-05-25,0.19,8,242,1,
28885374,Serene garden apartment in North Oakland/Berkeley,5052672,Ting,,Golden Gate,37.84659,-122.28635,Entire home/apt,113,3,3,2022-10-04,0.48,1,53,3,
28984789,Treetop Refuge,4784477,Mayu,,Piedmont Pines,37.8243,-122.19302,Entire home/apt,90,2,173,2023-03-06,3.21,1,157,34,
28986055,Cozy 1 bdrm apartment all to yourself,218476114,Lucy,,Cleveland Heights,37.80686,-122.2439,Private room,150,1,3,2019-05-19,0.06,1,0,0,
29032822,"Entire home: light, sunny deck, plants, projector",2313208,Christina,,Rancho San Antonio,37.7904,-122.24311,Entire home/apt,80,2,32,2022-11-26,0.61,1,13,5,
29072113,Oakland Hills Home with Spectacular Views,5625514,Corey,,Montclair,37.83388,-122.20238,Entire home/apt,699,5,24,2022-06-25,0.44,1,29,1,
29099772,Cloud9on10th,217767341,Tera,,East Peralta,37.78986,-122.25354,Entire home/apt,185,1,101,2022-10-30,1.87,1,179,12,
29155349,The L.D. Ranch,54150299,Andrew,,Maxwell Park,37.78089,-122.19728,Private room,149,2,4,2020-01-17,0.07,1,0,0,
29162704,Private room with balcony in safe neighborhood,13678541,Christine,,Crocker Highland,37.81192,-122.22506,Private room,88,2,25,2022-08-14,0.47,2,348,12,
29163309,Updated modern 2 bd family friendly Neighborhood,219769481,Joanne,,Lincoln Highlands,37.80297,-122.20113,Entire home/apt,133,2,103,2023-03-23,1.97,3,1,8,
29236053,Nice and Beautiful place near Lake Merritt,72753586,Donna,,Cleveland Heights,37.80776,-122.24676,Shared room,125,1,1,2019-05-19,0.02,2,0,0,
29343611,Gorgeous Lincoln Hills 15 minutes to San Francisco,221067389,Mike,,Lincoln Highlands,37.80379,-122.2088,Entire home/apt,182,2,254,2023-03-23,4.73,1,59,51,
29367517,The Black Art Gallery,10000979,Ansel,,Highland,37.7514,-122.17859,Entire home/apt,100,2,254,2023-03-19,4.73,2,74,63,
29417237,Sunny 3 BR Piedmont Ave Home,6962379,Kansas,,Piedmont Avenue,37.83165,-122.2531,Entire home/apt,450,31,7,2022-08-04,0.13,1,111,4,
29443517,"Laurel district home 24hr check in, parking",2351266,Kelly,,Dimond,37.79561,-122.20477,Entire home/apt,176,3,69,2022-09-12,1.33,2,235,3,
29484385,Oakland Urban Retreat,15913672,Suz,,Glen Highlands,37.83716,-122.21704,Entire home/apt,150,120,1,2021-04-30,0.04,1,203,0,
29490106,Cosy Bedroom In 2000 sq ft Oakland House,6671206,Mark,,Fairfax,37.7739,-122.19742,Private room,53,3,32,2022-12-17,0.61,4,163,6,
29490357,Medium Size Bedroom In 2000 sq ft Oakland House,6671206,Mark,,Maxwell Park,37.77433,-122.19563,Private room,54,3,23,2023-02-17,0.43,4,167,6,
29490540,Bedroom with queen bed near Mills College.,6671206,Mark,,Maxwell Park,37.77405,-122.19593,Private room,53,3,10,2023-01-17,0.27,4,170,3,
29497557,"★ Pvt Entr Quirky Getaway, 3min to Lake Merritt ★",181471723,Kris,,Ivy Hill,37.8023,-122.23827,Entire home/apt,62,1,294,2023-03-16,5.5,1,342,77,
29522889,Sunny Rockridge Apartment Near Bart and College Av,6396991,Ruchi,,Upper Rockridge,37.84635,-122.24327,Entire home/apt,136,2,89,2023-01-09,1.88,1,115,23,
29543893,Delightful Cottage nestled in Rockridge/Claremont,46743791,Daiva,,Rockridge,37.85015,-122.251,Entire home/apt,102,2,87,2022-12-21,1.62,1,357,16,
29550282,"Sunny bright spacious room, near BART station",2283153,Rox Sun,,Longfellow,37.83355,-122.26823,Private room,51,14,9,2021-10-10,0.17,9,365,0,
29591418,Top floor Bungalow- Lake Merritt Apartment Home,144206329,Alanna,,Cleveland Heights,37.8057,-122.24929,Entire home/apt,106,28,0,,,1,172,0,
29631855,Garden studio in North Oakland/Emeryville,731463,Connie,,Gaskill,37.83857,-122.2789,Entire home/apt,80,5,7,2023-02-27,0.88,1,62,7,
29711553,Bright & Cozy Studio in Oakland Walk to Piedmont,223579433,Sheila,,Piedmont Avenue,37.8257,-122.25336,Entire home/apt,118,2,178,2023-03-13,3.36,1,92,38,
29741786,Sunny & Stylish Studio on College Ave,105714194,Tony,,Shafter,37.84255,-122.25278,Entire home/apt,114,1,217,2023-03-18,4.11,7,71,58,
29873964,A bit of home away from home for you,86019854,Marlo,,Frick,37.77299,-122.18911,Entire home/apt,75,30,83,2022-07-02,1.61,1,179,2,
29883616,Large remodeled Rockridge hideaway,7573581,Katie,,Upper Rockridge,37.84818,-122.24278,Entire home/apt,131,2,187,2023-03-19,3.53,1,26,40,
29923786,Modern Family Home Near the Oakland Zoo,4871257,Tamara,,Toler Heights,37.74872,-122.15369,Entire home/apt,126,28,89,2023-03-01,1.68,1,45,3,
29926575,"2 bedrooms in shared house, Mills College area",6671206,Mark,,Maxwell Park,37.77573,-122.19558,Private room,125,2,0,,,4,0,0,
29928553,Mid Century Modern Artist Sanctuary,3905188,Johanna,,Clinton,37.79484,-122.25059,Entire home/apt,295,1,33,2022-09-06,0.66,4,365,5,
29963183,Elegant Master Cozy room,225154137,Angel,,Maxwell Park,37.78511,-122.19651,Private room,76,1,23,2022-11-06,0.53,8,171,8,
30011852,Enchanting Tiny House in Rockridge-Temescal,225591180,John + Danica,,Shafter,37.83664,-122.25194,Entire home/apt,122,1,85,2020-03-17,1.62,1,0,0,
30045563,Room for five w/ kitchen and private entrance,32132033,Stephanie,,Upper Peralta Creek-Bartlett,37.79048,-122.21064,Entire home/apt,86,2,71,2022-01-03,1.38,1,0,0,
30106707,Family Haddon Hill home close to Lake & SF,2037238,Mikaela,,Cleveland Heights,37.80594,-122.24323,Entire home/apt,400,2,0,,,1,229,0,
30128775,Bright and Breezy One Bedroom Apartment,105714194,Tony,,Rockridge,37.84417,-122.25148,Entire home/apt,133,1,153,2023-03-22,2.9,7,50,31,
30207482,Newly Remodeled Oakland Hills Treasure,15677745,Melissa,,Trestle Glen,37.81484,-122.23827,Entire home/apt,143,2,16,2019-08-11,0.32,1,0,0,
30250079,"Dog Town, Lake Merritt, Theater",227162764,Tesfay,,Grand Lake,37.814553089145,-122.249408650003,Entire home/apt,180,1,0,,,1,364,0,
30253123,"A Merriewood Retreat:   A Gentle, Tranquil Getaway",3364981,Marilyn Joy,,Merriwood,37.8423427415928,-122.21297705989,Private room,130,2,298,2023-03-15,5.69,1,151,28,
30377994,"Spacious, Sunny Lake Merritt 1BR House w/parking",15637520,Jane,,Cleveland Heights,37.80654,-122.24767,Entire home/apt,90,2,145,2023-03-10,2.88,2,135,32,
30449669,Modern Condo Upscale Lifestyle,228617052,Wayne,,Oakland Ave-Harrison St,37.81657,-122.25468,Entire home/apt,100,30,0,,,1,0,0,
30498132,Beautiful apartment w/ backyard (newly remodeled),5556039,Ardavan,,Fairfax,37.78129,-122.20394,Entire home/apt,135,2,6,2023-02-21,0.12,1,317,2,
30763287,"Spacious, Comfortable & Well Appointed Flat",147060,Jonathan,,Bushrod,37.84435,-122.26249,Entire home/apt,235,5,44,2023-03-16,0.92,2,123,13,
30824666,The Rockridge Cottage,3322908,Sam,,Rockridge,37.84363,-122.24987,Entire home/apt,165,2,192,2023-03-18,3.73,1,216,53,
30876494,CLASSIC APARTMENT IN VICTORIAN,230670970,Jenuine,,San Pablo Gateway,37.81094,-122.27516,Entire home/apt,250,5,3,2019-10-19,0.06,5,285,0,
30877463,INCREDIBLE APARTMENT WITH CITY VIEWS,230670970,Jenuine,,San Pablo Gateway,37.81051,-122.27496,Entire home/apt,300,5,2,2019-09-12,0.05,5,302,0,
30881741,"Cozy, Quiet Home Just off of Bustling Piedmont Ave",15395647,John,,Piedmont Avenue,37.82728,-122.25063,Entire home/apt,130,21,10,2023-01-31,0.22,1,167,6,
30907159,DrFrank's Bohemian Hideaway,50618645,Frank,,Shafter,37.83981,-122.25427,Entire home/apt,71,10,122,2023-03-20,2.38,1,116,19,
31016968,Modern Garden Retreat With Urban Farm and Jacuzzi,8762245,Camiel,,Grand Lake,37.81658,-122.24557,Entire home/apt,170,3,19,2023-03-05,0.49,3,92,16,
31057265,Spacious Downtown Airstream Glamping,7863516,Shahin,,Mosswood,37.82519,-122.26739,Entire home/apt,85,2,115,2023-03-14,2.24,1,167,19,
31088971,Private guesthouse near Mills College,21766683,Angel,,Bancroft Business-Havenscourt,37.76758,-122.18562,Entire home/apt,70,3,55,2022-11-07,1.08,1,21,2,
31159489,STYLISH & EXCLUSIVE HOME,230670970,Jenuine,,Upper Rockridge,37.85023,-122.23724,Entire home/apt,550,5,11,2022-11-28,0.25,5,242,1,
31195131,Lakeside Retreat  (w/ private parking),169811221,Kirk,,Lakewide,37.8025,-122.26284,Entire home/apt,115,2,181,2023-03-01,3.69,1,57,67,
31256864,Magical Bay View in Oakland Hills,64010475,Jonathan,,Piedmont Pines,37.82565,-122.19599,Entire home/apt,269,2,60,2023-03-18,1.29,1,263,7,
31411612,Lower Piedmont Heights - An Upscale Experience!,6766438,Mignon,,Trestle Glen,37.81179,-122.23632,Entire home/apt,165,7,33,2023-02-11,0.73,1,166,3,
31573572,Bright centrally located top floor 2BD/1BTH apt,56772384,Judith,,Upper Laurel,37.78846,-122.19346,Entire home/apt,150,3,51,2022-10-09,1.07,1,345,12,
31717295,Cozy Studio near Oakland Airport and Coliseum,166142104,Taylor,,Webster,37.75209,-122.17029,Entire home/apt,83,2,155,2022-12-11,3.06,1,141,27,
31828420,Private Retreat in the Heart of Rockridge,148998639,Katie,,Fairview Park,37.8491,-122.25472,Entire home/apt,275,2,47,2023-03-05,0.98,1,222,14,
31833273,"★Cozy, Comfortable, Chic★",20270674,Gina,,Millsmont,37.77906,-122.17744,Entire home/apt,142,1,42,2023-02-18,0.83,3,172,10,
31841040,"Delightful Apt w/ Patio 5 Min from SF, Oakland",10173518,Nancy,,South Prescott,37.80577,-122.29724,Entire home/apt,125,2,64,2022-10-15,1.3,5,156,17,
31908504,Bungalow Charm/ Hip Hood / 5 min walk to BART,239209399,Hilary,,Temescal,37.83041,-122.26265,Entire home/apt,168,1,79,2022-09-11,1.6,1,41,22,
31909938,Ensuite Artistic Bed & Bath by Lake Merritt,3905188,Johanna,,Ivy Hill,37.79803,-122.2494,Private room,118,1,22,2022-09-23,0.44,4,365,3,
31954229,Bright & Eclectic 3BR/2BA Urban Sanctuary,25599064,Kalkidan,,Peralta-Hacienda,37.78461,-122.21629,Entire home/apt,195,1,69,2023-02-02,3.55,1,12,41,
31984701,"A nice place to stay (Near shops, food and BART)",226392791,Tev,,Piedmont Avenue,37.82804,-122.25448,Entire home/apt,105,3,87,2023-03-23,1.73,1,46,31,
31996853,Stylish Cute and Comfy Studio of your very own!,8191760,Daniel,,Harrington,37.7843,-122.21078,Entire home/apt,57,30,77,2023-01-31,1.53,8,153,2,
32020256,New house in central Rockridge,19068508,Edward,,Rockridge,37.84054,-122.24968,Entire home/apt,349,7,35,2023-03-20,0.81,1,296,9,
32070272,"***Comfortable, Chic and Private, Apartment**",25828323,Shimmy,,Oakland Ave-Harrison St,37.81585,-122.2591,Entire home/apt,120,2,152,2023-02-26,3.03,4,269,34,
32107019,"Private Garden Studio, fast wifi near Bart",240861872,Victor,,Mosswood,37.82367,-122.26163,Entire home/apt,97,1,213,2023-03-20,4.33,2,127,57,
32137497,"Bright, Spacious, Sleeps 6 Uptown Oakland Duplex",187713673,Neda,,San Pablo Gateway,37.80882,-122.27453,Entire home/apt,170,5,62,2022-12-26,1.25,2,169,9,
32172602,Bright Spacious Uptown Oakland Duplex Ground Level,187713673,Neda,,San Pablo Gateway,37.80882,-122.27559,Entire home/apt,160,5,37,2022-12-27,0.74,2,79,6,
32267002,Charming in-law retreat w/patio & scenic garden,231495143,Nancy,,Oakmore,37.80947,-122.20993,Entire home/apt,125,3,88,2023-03-18,1.86,1,149,33,
32272009,Modern Heaven 🌈🌵near Mills College,20913445,Eli,,Millsmont,37.77611,-122.18315,Entire home/apt,220,3,5,2022-11-27,0.1,3,0,1,
32280845,Oakland Retreat within Redwood Heights,171129126,Catherine,,Redwood Heights,37.80145,-122.19098,Entire home/apt,110,3,69,2023-03-01,1.4,1,160,16,
32410085,Modern Bedroom and Bath Great for Business Travel,216158349,Tina,,South Kennedy Tract,37.77227,-122.23093,Private room,85,1,22,2023-02-26,0.45,2,365,2,
32417340,Amazing Modern Victorian Home - Your Urban Retreat,44211607,Moisés,,Oak Center,37.80901,-122.28877,Entire home/apt,285,3,8,2022-10-19,0.2,4,0,4,
32447539,Top Floor 2 Bed Apt Near Rockridge Oakland,243755150,Doug,,Fairview Park,37.85151,-122.2599,Entire home/apt,146,2,52,2023-03-17,1.09,1,66,19,
32471398,NEWLY Renovated 2 BR | 1 BA Havenscourt Whole Home,156360840,Alexandra,,Bancroft Business-Havenscourt,37.76639,-122.18451,Entire home/apt,165,2,35,2022-12-31,0.7,2,79,16,
32496161,53rd street house,244161116,Richard,,Bushrod,37.83912,-122.26733,Private room,80,15,0,,,1,0,0,
32530921,"Private Room near Temescal District, Oakland CA",241344413,Elizabeth,,Longfellow,37.82776,-122.27329,Private room,80,1,42,2019-07-31,0.85,1,265,0,
32573729,El Nido—a Magnificent Victorian Home,7592606,Francisco Javier,,Clinton,37.79697,-122.24964,Entire home/apt,124,3,148,2023-03-22,3.01,7,152,37,
32585577,Modern Cottage—walk to Park Blvd Restaurants,4859491,Rebecca,,Glenview,37.80536,-122.22323,Entire home/apt,125,4,86,2022-11-29,1.96,1,277,21,
32610133,"Cozy, Private Backyard Studio in Soothing Shades of Gray",241586451,Liriola And Ramsey,,Santa Fe,37.8395,-122.2723,Entire home/apt,98,3,159,2023-03-19,3.23,1,35,45,
32633158,Cozy Clean Cottage,245340301,Alonya,,Frick,37.77346,-122.18729,Entire home/apt,70,5,72,2022-07-29,1.46,1,168,5,
32675093,Oakland House Bedroom 2,104267163,Lenora,,Leona Heights,37.78197,-122.17326,Private room,100,3,1,2019-10-27,0.02,2,0,0,
32693542,West Oakland Room in Renovated 100 year old house,48422,Keith,,McClymonds,37.81433,-122.27641,Private room,40,14,16,2023-03-04,0.35,14,365,6,
32744436,2 Br/1Bath Bright-Spacious Flat-Lake Merritt,88498573,Carlos,,Cleveland Heights,37.80497,-122.24664,Entire home/apt,196,2,99,2023-03-21,2.03,1,196,27,
32749480,Classic Oakland Home built in 1906,3973693,Faith,,Bushrod,37.84699,-122.26585,Private room,60,7,6,2023-03-05,0.12,6,262,1,
32787725,"Bright, Cheerful, and Close to Everything",121387,Melissa,,Bushrod,37.84899,-122.26652,Entire home/apt,140,30,0,,,1,264,0,
32813879,"Oakland. Super Location 2bdrm. Parking, Walk 2BART",150865969,B.,,Mosswood,37.8276062011719,-122.260314941406,Entire home/apt,175,4,108,2023-02-25,2.21,3,44,25,
32846537,Private Tiny Container Home (Self Check in),175153447,Cathy And Donald,,Clawson,37.82479,-122.27938,Entire home/apt,66,2,186,2023-03-03,3.77,6,90,54,
32849807,"10 minutes to San Francisco, Berkeley & Alameda",10830694,Abi & Ari,,Oak Center,37.80936,-122.28684,Entire home/apt,99,1,229,2023-03-17,4.72,2,242,40,
32877579,Champagne Taste on a Beer Budget. Close to BART!,27609987,Tauqilla,,Laurel,37.7928276978719,-122.201193032666,Private room,52,28,3,2022-02-17,0.06,2,87,0,
32940616,Cozy 2 Bdrm/1.5 Ba Apt with Parking- Lake Merritt,102150635,Eva,,Cleveland Heights,37.80086,-122.2492,Entire home/apt,133,2,112,2023-03-22,2.43,1,63,35,
33049537,Master Garden King Suite in Moden Victorian Home,44211607,Moisés,,Oak Center,37.80707,-122.28736,Private room,64,2,51,2023-03-02,1.23,4,17,34,
33049714,Executive Office Suite in modern Victorian home,44211607,Moisés,,Oak Center,37.80895,-122.2884,Private room,63,2,76,2023-03-13,1.81,4,13,48,
33139286,Modern Stylish LEED Townhome located in Rockridge,2487909,Jae,,Fairview Park,37.84771,-122.25948,Entire home/apt,340,3,38,2023-03-20,1.97,1,241,21,
33218347,Montclair apartment 1 bed private deck views,20402946,Michael,,Montclair,37.83815,-122.20203,Entire home/apt,101,2,62,2023-01-28,1.31,1,324,18,
33222347,Industrial Modern 3BD/2BA - Few Min to BART,16145372,Ramon,,Prescott,37.80879,-122.30342,Entire home/apt,112,2,132,2023-03-05,2.72,4,10,16,
33224176,Soothing Hillside Hideaway,12358404,Kate,,Panoramic Hill,37.86447,-122.23525,Entire home/apt,213,3,93,2023-03-11,1.92,1,0,23,
33293946,Downtown Oakland Studio near the Lake,11456545,Ally,,Civic Center,37.80244,-122.26663,Entire home/apt,99,7,32,2023-01-28,0.67,1,142,11,
33401085,Cozy Grand Lake Studio,247490228,Jan,,Trestle Glen,37.80969,-122.23625,Entire home/apt,79,28,114,2022-12-27,4.29,1,4,44,
33459541,"Room in Sunny, Art-Filled Oakland Loft",6703142,Anne,,Golden Gate,37.8415,-122.28597,Private room,58,2,63,2023-03-24,1.36,1,0,20,
33468541,"Green, Charming, & Spacious 2BR apartment w/views",34881171,Jasleen,,Upper Rockridge,37.83481,-122.22139,Entire home/apt,161,2,105,2022-12-30,2.18,1,151,16,
33496288,Award-Winning Designer's Own Spanish Oasis!,69276527,Nicole,,Oakmore,37.81259,-122.21233,Entire home/apt,589,14,4,2020-11-19,0.09,1,286,0,
33532936,Magical Contemporary Casita in Trendy Temescal,110020313,David & Mike,,Temescal,37.83656,-122.25764,Entire home/apt,229,4,61,2023-02-20,1.35,1,52,12,
33558291,Oakland Private Villa,10637642,Rebecca,,Bushrod,37.84495,-122.26694,Entire home/apt,140,3,126,2023-03-19,2.63,1,271,37,
33593194,Just What You Need,23869776,Sanelle,,Hoover-Foster,37.825776050179,-122.276433512667,Private room,49,3,1,2023-03-07,1,6,361,1,
33612858,Landmark Cathedral Building,9229054,Lucretia,,Downtown,37.80523,-122.27072,Private room,120,3,13,2021-09-29,0.28,1,173,0,
33616434,D Private room $1180/Month,5492973,Kenny,,Frick,37.77195,-122.18677,Private room,49,1,15,2023-02-21,0.78,15,89,14,
33639834,Bright and Spacious 2 Bedroom Apt. Family Friendly,253514662,Jennifer & Bradley,,Lakeshore,37.81241,-122.24317,Entire home/apt,163,2,105,2023-03-15,2.23,1,305,35,
33664149,$980/ M Semi private room,5492973,Kenny,,Millsmont,37.776,-122.18197,Private room,29,1,14,2023-02-12,0.29,15,89,13,
