id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2384,Hyde Park - Walk to UChicago,2613,Rebecca,,Hyde Park,41.7879,-87.5878,Private room,90,3,212,2023-03-04,2.13,1,347,20,R17000015609
94450,Comfy Garden Suite in Andersonville,504470,Mark,,Edgewater,41.9796,-87.66512,Entire home/apt,65,7,7,2022-12-01,0.88,1,178,7,R22000082956
145659,Trendy Roscoe Village 3BR/2BR walk to shops,683529,Joe,,North Center,41.94342,-87.68121,Entire home/apt,198,2,59,2022-12-31,0.65,22,330,15,2209272
7126,Tiny Studio Apartment 94 Walk Score,17928,Sarah,,West Town,41.90166,-87.68021,Entire home/apt,85,2,483,2023-02-26,2.89,1,279,48,R21000075737
189821,"Best in Chicago, private, amazing garden space",899757,Meighan,,Logan Square,41.92918,-87.70219,Entire home/apt,202,3,598,2023-02-25,4.27,1,207,24,R21000062936
207218,Historic Pullman Artist Flat - Artists & Explorers,1019125,Jb,,Pullman,41.68843,-87.60712,Entire home/apt,100,2,299,2023-02-12,2.13,3,361,20,R21000073121
207351,Pullman Art Studio - One Person - Monthly Rental,1019125,Jb,,Pullman,41.68954,-87.60786,Entire home/apt,50,32,45,2022-12-20,0.32,3,87,1,R21000073121
1772920,3 Bedroom Across from Wrigley Field AllStar Suite,9297431,Inn At Wrigleyville,,Lake View,41.94842,-87.65307,Entire home/apt,379,1,13,2022-08-21,0.11,6,206,3,2446868
10945,The Biddle House (#1),33004,At Home Inn,,Lincoln Park,41.91196,-87.63981,Entire home/apt,171,4,60,2023-01-02,0.55,10,99,19,2209984
1773021,4 Bedroom Across from Wrigley Field Stadium Suite,9297431,Inn At Wrigleyville,,Lake View,41.94774,-87.65421,Entire home/apt,479,1,26,2023-03-12,1.11,6,215,10,2446868
220333,Pullman School House Apartment - monthly rental,1019125,Jb,,Pullman,41.68912,-87.60725,Entire home/apt,100,32,2,2022-08-13,0.01,3,66,1,
12140,Lincoln Park Guest House,46734,Sharon And Robert,,Lincoln Park,41.92357,-87.64947,Private room,329,2,13,2022-09-12,0.14,1,159,6,R20000055258
233933,Lovely Bedroom 3 in a New Renovated Apartment,1224828,Tippi,,Irving Park,41.95758,-87.7271,Private room,60,2,155,2022-11-21,1.11,2,226,2,R17000015589
250354,Close to Michigan Ave and parks,1311953,Ronald,,Near South Side,41.85923,-87.62198,Entire home/apt,170,180,39,2018-04-25,0.28,1,358,0,City registration pending
258253,Studio Apartment Unit 4,1358243,June,,West Ridge,42.0076,-87.6825,Entire home/apt,48,33,29,2022-10-01,0.21,2,129,3,398144   Chicago:   R190000050938
1773025,4 Bedroom Across from Wrigley Field Legend Suite,9297431,Inn At Wrigleyville,,Lake View,41.9475,-87.6542,Entire home/apt,479,1,21,2022-09-12,0.9,6,223,7,2446867
1810118,LARGE Private 1BR/Full Bath near U of Chicago,9483312,Ryan,,Woodlawn,41.77738,-87.60041,Private room,79,4,355,2022-11-20,3.21,2,105,12,R17000015592
1837153,Musician's Quarters,9601147,Chester,,Hyde Park,41.79989,-87.59432,Entire home/apt,115,32,57,2022-08-31,0.51,1,365,1,City registration pending
264547,Steps From the Best Chicago Offers,1387948,Dominic,,Near West Side,41.88413,-87.64315,Entire home/apt,204,32,67,2021-10-17,0.51,1,326,0,City registration pending
1854000,Elegant Lakefront Near Wrigley Field Lake Michigan,9471604,James,,Lincoln Park,41.93264,-87.64311,Entire home/apt,239,1,155,2022-08-09,1.38,1,362,1,R93749978238
289689,"29 Day+ Med student, interns & interim stays.",1376077,Killian,,Edgewater,41.97806,-87.65676,Private room,32,30,66,2022-08-06,0.48,1,82,2,R21000062931
289884,"Rad, Sunny, Mid-Century House w/ Parking & Laundry",1500490,Hailey,,Logan Square,41.92063,-87.68353,Entire home/apt,324,1,101,2022-11-24,0.77,1,78,16,R21000075554
1921670,The Avondale Garden Unit,9959757,Jedidiah,,Avondale,41.94663,-87.70783,Entire home/apt,113,2,287,2023-02-25,2.91,8,252,19,R18000036958
290155,15 Minutes to Everything.  Skyline View. Quiet.,1505878,Bob,,Bridgeport,41.82712,-87.64046,Entire home/apt,130,32,50,2020-03-17,0.37,2,0,0,2074659
24833,Prime LincolnPark 1 Block Fullerton Express L Deck,101521,Red,,Lincoln Park,41.925961,-87.656364,Entire home/apt,64,32,41,2022-11-12,0.26,3,240,2,City registration pending
312192,Winter Specials. You'll love this apartment.,1505878,Bob,,Bridgeport,41.82741,-87.63934,Entire home/apt,146,32,39,2020-03-15,0.39,2,0,0,2074660
345075,"Spacious, Vintage Hyde Park Apt.3 COVID VAX PLS",1746524,Patricia,,Kenwood,41.80774,-87.59459,Private room,100,2,268,2022-11-06,2,1,287,22,R22000076583
349265,Historic Chicago Home - Hyde Park,1517871,Jon,,Hyde Park,41.80241,-87.58825,Entire home/apt,449,32,9,2022-06-08,0.07,1,362,1,R18000030216
350347,"Urban Chicago Loft, 1 blk to train w/ 2 pkg spots",845242,Mi Casa Su Casa Vacations,,Lake View,41.94107,-87.65492,Entire home/apt,142,3,675,2023-02-27,5.02,1,214,63,R21000062667
1931880,Charming Mid-Century Designed Apt in E Lakeview,4995578,George,,Lake View,41.93564,-87.6424,Entire home/apt,75,32,1,2022-09-05,0.15,1,68,1,
1944802,High Floor South Loop GYM POOL,3965428,Rob,,Near South Side,41.85487,-87.62024,Entire home/apt,200,140,14,2016-10-15,0.13,75,365,0,City registration pending
2011301,Bucktown - Great Northside Location,5166793,Carrie & Brad,,Logan Square,41.92118,-87.68678,Private room,51,1,266,2023-03-11,2.36,2,43,34,R18000037035
2062638,Downtown Urban Oasis 3BR + Huge Deck & Parking!,1876597,The Adventurers,,West Town,41.89821,-87.6572,Entire home/apt,179,2,195,2023-03-12,1.74,2,316,29,2510880
2103986,Mid-Century Townhouse in Lakeview,1838943,Sunnie/Randolph,,Lake View,41.93338,-87.63913,Private room,75,1,143,2023-01-01,1.33,1,208,6,R22000091334
372929,Lux Urban 3BR/3BA Duplex + Parking!,1876597,The Adventurers,,West Town,41.89629,-87.65704,Entire home/apt,184,2,274,2023-02-26,2.17,2,318,32,2510875
404792,Eclectic West Town 2BR w/ Vintage Charm,1844352,Christine,,West Town,41.88947,-87.66933,Entire home/apt,116,32,209,2022-11-27,1.6,1,124,13,R18000024694
2139407,Urban Farm Fun!  Walk to Metra/CTA,10917550,Nicky,,Humboldt Park,41.88849,-87.70648,Entire home/apt,79,1,528,2023-02-26,4.72,6,324,36,R22000078847
450648,Luxury Space - Come & Relax,2204693,Dl,,Loop,41.86765,-87.62271,Private room,119,32,38,2018-06-21,0.29,1,0,0,City registration pending
25879,2/1 One  Block to Fullerton L Red Line Deck & Yard,101521,Red,,Lincoln Park,41.92499,-87.65573,Entire home/apt,86,32,51,2022-12-20,0.33,3,262,3,City registration pending
464581,"Large, Private Logan Square Studio",2308792,Jonathan,,Logan Square,41.92518,-87.69549,Entire home/apt,53,3,645,2023-01-07,5.01,1,0,1,R17000017731
2189522,Casa Corazón (E) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84828,-87.68021,Private room,82,2,177,2022-11-12,1.62,3,349,23,R20000054162
2298310,"Hyde Park / Kenwood, U of Chicago. Free bike.",1385332,Patt,,Kenwood,41.80239,-87.60244,Private room,53,2,47,2023-02-28,0.43,15,223,15,R21000072908
2305194,Wrigley Hostel - 4 Bed Private Room,7391164,Wrigley Hostel,,Lake View,41.94594,-87.65431,Private room,154,1,60,2022-06-26,0.56,5,285,2,2245608
2305230,Wrigley Hostel - 10 Bed Shared Room,7391164,Wrigley Hostel,,Lake View,41.94594,-87.65431,Shared room,34,1,399,2023-03-13,3.97,5,286,57,2245608
484898,Charming 1906 cottage Northside,2400107,Allison,,Uptown,41.96978,-87.67389,Entire home/apt,230,7,17,2022-07-24,0.13,1,256,3,R17000013890
507517,Private Lincoln Square Garden Apt,2501182,Nate,,Lincoln Square,41.96678,-87.6973,Entire home/apt,101,2,369,2023-02-26,2.83,1,125,32,R17000017576
2320027,Distinctive wicker park attic,11848299,Anton,,West Town,41.90798,-87.68158,Entire home/apt,148,7,166,2022-08-20,1.5,2,0,3,R12345678901
542067,Logan Square Modern Vintage Garden,2273840,Sarah,,Logan Square,41.93142,-87.69989,Entire home/apt,190,2,282,2022-11-28,2.16,1,345,11,R17000015045
2396340,"Unique, Handcrafted Art Gallery Condo in River West Chicago",5228189,Matthew,,West Town,41.89634,-87.65608,Entire home/apt,186,2,457,2023-02-05,4.17,21,316,35,2385048
584590,"Spacious Bedroom, steps to El train",2880338,Elizabeth,,Lincoln Square,41.96528,-87.6831,Private room,49,32,55,2022-05-01,0.43,2,180,2,R17000015627
2437230,City Hideaway,7000138,Brock & Kim,,North Center,41.94272,-87.68409,Entire home/apt,225,2,97,2022-12-30,0.91,1,177,8,R17000013482
28749,Quirky Bucktown Loft w/ Parking NO PARTIES,27506,Lauri,,Logan Square,41.92137,-87.67932,Entire home/apt,157,2,169,2023-03-14,1.13,1,286,31,R22000079930
2459132,Conveniently Located!,12059561,Rick,,Portage Park,41.96703,-87.75087,Private room,325,2,67,2017-05-21,0.62,1,87,0,City registration pending
585353,Great neighborhood! Price Drop *,2885441,Tracy,,West Town,41.88986,-87.66039,Private room,69,32,137,2022-09-15,1.05,6,271,2,R20000053637
585356,"Price Drop! Great Deal, Great area!",2885441,Tracy,,West Town,41.89001,-87.66069,Private room,90,1,157,2022-11-29,1.21,6,214,14,R20000053637
37738,Andersonville - Perfect location!,162364,Mat And Randy,,Uptown,41.97303,-87.66567,Private room,110,3,250,2020-03-15,1.62,2,0,0,R20000059426
589939,"Recent Price Drop, awesome area!",2885441,Tracy,,West Town,41.89171,-87.66237,Shared room,69,32,67,2022-08-03,0.52,6,323,1,City registration pending
2471876,Bright&Modern Condo in the Heart of the Best Loop,6169870,Bora,,Near West Side,41.88209,-87.65127,Entire home/apt,185,3,63,2023-01-02,0.61,1,19,14,City registration pending
2479175,Cozy Garden-Subterranean Apartment,12681444,Jenny,,Lincoln Square,41.96316,-87.69208,Entire home/apt,90,2,239,2023-03-12,2.2,1,36,26,R17000017830
628149,Great for Students! Affordability+Location,2885441,Tracy,,West Town,41.89134,-87.66254,Private room,62,2,104,2022-09-19,0.81,6,318,5,R20000053637
71930,"Rest, Relax and Explore",334241,Michael And Veronica,,West Town,41.89615,-87.67934,Private room,84,3,101,2023-02-24,0.7,2,197,18,R17000013986
634310,The Stained Glass Apt. Edgewater #1,2915265,Felice,,Edgewater,41.99688,-87.66449,Private room,70,2,110,2023-03-13,0.86,2,309,22,R18000034164
2499596,Vintage Apartment in the Heart of the Ukrainian Village,2768314,Jason,,West Town,41.90006,-87.68096,Entire home/apt,113,28,174,2023-02-05,1.59,2,90,10,R17000013566
2519442,"Warm Cozy Guest Suite, Private Bath",7858620,Cynthia,,Washington Park,41.79606,-87.62382,Private room,80,2,102,2022-10-10,0.94,1,350,15,R17000013595
640841,Designer Lakeview Haven. Private Rooftop Oasis!,3200044,James,,Lake View,41.94256,-87.67171,Entire home/apt,182,4,76,2022-12-29,1.31,1,29,17,R21000061279
2543231,Private room near Downtown,2850286,Amado,,Lower West Side,41.85669,-87.65132,Private room,65,32,246,2022-09-01,2.25,1,89,6,City registration pending
651742,Edgebrook Lg bdr by golf course,2824576,Jeff,,Forest Glen,41.99178,-87.75747,Private room,70,2,91,2022-11-12,0.74,2,322,15,R21000075759
2564678,Even Cowgirls Get The Blues Rm.,5654677,Urban Art,,South Lawndale,41.85295,-87.70686,Private room,45,32,7,2021-09-13,0.07,4,179,0,R22000076746
662034,Edgebrook bdr by golf course,2824576,Jeff,,Forest Glen,41.99405,-87.75746,Private room,65,2,86,2023-02-01,0.74,2,242,13,City registration pending
84042,The Explorer Room,334241,Michael And Veronica,,West Town,41.89615,-87.67934,Private room,89,3,124,2022-12-11,0.85,2,121,28,R17000013986
668262,Room in Lakeview East,3382417,Heather,,Lake View,41.9331,-87.64919,Private room,159,14,29,2022-10-31,0.31,7,8,3,R18000023663
697634,"2 BD Condo by downtown,park,lake",3574415,Marv,,Near North Side,41.90437,-87.6335,Entire home/apt,79,32,157,2022-10-31,1.33,2,286,3,City registration pending
2583929,Next to McCormick Desk WIFI w/ KING BED +Laundry,3965428,Rob,,Near South Side,41.85226,-87.62299,Entire home/apt,120,60,16,2018-06-02,0.15,75,365,0,City registration pending
2604395,Large 3 bed near University of Chicago & Hyde Park,2376962,Samuel,,Washington Park,41.7918286,-87.6243682,Entire home/apt,129,32,0,,,2,364,0,
724895,Close to Chicago music Fest! (Students discount),2885441,Tracy,,West Town,41.88999,-87.66227,Private room,62,32,136,2022-07-25,1.08,6,291,1,R20000053637
4075630,Cute 1-Bdrm Coachouse Apartment in Wicker Park!!,16864162,Brittany,,West Town,41.90384,-87.66765,Entire home/apt,105,32,337,2022-08-21,3.29,1,0,16,R21000073879
726376,"Spacious Studio, Amazing Location!",2658212,James,,Lake View,41.93903,-87.65196,Entire home/apt,93,2,743,2023-03-12,5.87,3,20,59,R22000080211
2604454,Cozy Single-Family Home near University of Chicago,13339125,Greg,,Hyde Park,41.79077,-87.58937,Entire home/apt,125,1,103,2020-02-16,0.98,1,0,0,R17000013467
2617467,Vegan&Vibrant getaway with world travelers,5016495,Erika,,Near West Side,41.86332,-87.68177,Private room,68,2,44,2018-06-26,0.42,2,87,0,city registration pending
2661465,GREAT LOCATION SPECTACULAR VIEWS + BALCONY,3965428,Rob,,Loop,41.88765,-87.61765,Entire home/apt,160,32,25,2018-06-29,0.23,75,365,0,City registration pending
727847,Palmer Treehouse - Bedroom 2,62150,Anne,,Logan Square,41.92278,-87.70422,Private room,70,32,74,2022-03-20,0.59,3,363,1,City registration pending
2679456,2BD Great Views Modern Luxury  w/POOL,3965428,Rob,,Near South Side,41.85255,-87.62121,Entire home/apt,200,120,6,2015-06-24,0.06,75,365,0,City registration pending
4083903,"Beautiful, Spacious Historic Greystone Unit.",21178487,Fatimah,,Grand Boulevard,41.80392,-87.6108,Entire home/apt,150,1,3,2020-03-01,0.08,1,11,0,R21000075485
2693387,"The Bucktown Penthouse Family, Business, Friends",13783917,Nora,,West Town,41.91387,-87.67182,Entire home/apt,126,1,138,2022-12-25,2.03,2,184,11,R23000095757
739495,Lovely 2 bedroom in Lincoln Square,3867687,Janet,,Lincoln Square,41.9765,-87.68144,Entire home/apt,98,7,203,2023-02-22,1.73,1,44,10,R17000020094
755701,3 Bedroom Victorian Beauty at Logan Square,3920450,Vas,,Logan Square,41.93115,-87.71836,Entire home/apt,83,32,27,2022-12-01,0.23,4,201,3,City registration pending
790934,06. Pullout sofa bed in common room,2907254,Joe,,West Ridge,42.01653,-87.68788,Shared room,128,1,139,2020-02-03,1.11,14,0,0,R21000075752
863120,Cozy Private Room in a unique Chicago Penthouse,4525503,Nejla Yatkin And Enki,,Lincoln Park,41.92218,-87.66079,Private room,85,2,134,2023-03-17,1.14,1,40,27,R21000072699
4096995,Spacious Private Room w/ king bed,2880338,Elizabeth,,Uptown,41.96264,-87.67296,Private room,61,3,28,2022-12-29,0.27,2,169,9,R17000015627
887038,MCM Prime LincolnPark 2 Bed 1 Block to Fullerton L,101521,Red,,Lincoln Park,41.92546,-87.6573,Entire home/apt,148,2,39,2022-07-04,0.33,3,258,1,City registration pending
2695259,Grand Vintage Lincoln Park Penthouse 3 Bedrooms,13793246,Kristi,,Lake View,41.93308,-87.6511,Entire home/apt,299,32,152,2022-10-10,2.25,1,236,4,City registration pending
4105283,Short-Term Sublet Near Lake Michigan,18649856,Rachel,,Edgewater,41.99701,-87.66099,Entire home/apt,42,14,208,2023-02-28,2.02,1,113,6,R22000090276
2715815,GROCERY STORE DOWNSTAIRS | KING SIZE BED | BALCONY,3965428,Rob,,Near South Side,41.85361,-87.62434,Entire home/apt,130,32,16,2022-12-17,0.15,75,250,1,City registration pending
903996,Private Entrance/Steam Room Ensuite,4019426,Colleen,,Logan Square,41.92708,-87.71212,Private room,110,32,145,2020-03-19,1.22,1,78,0,R17000015433
929914,Charming renovated Victorian apartment in Old Town,5007980,Lynn,,Lincoln Park,41.912410736084,-87.6389694213867,Entire home/apt,125,3,424,2023-01-24,3.5,1,42,52,R21000073898
4150121,Stunning Chicago Loft Near Wrigley Field,2441500,Lisa,,Lake View,41.94987,-87.64611,Entire home/apt,100,1,438,2023-03-12,4.27,1,251,46,R20000058250
931105,Modern Guest Bedroom Room in Designers House,5015135,Samantha,,East Garfield Park,41.88538,-87.69801,Private room,136,5,23,2018-11-02,0.19,1,362,0,R17000015264
2730613,Sweet Spacious Suite: Country in the City,13975150,Janine,,Morgan Park,41.68451,-87.67925,Entire home/apt,63,7,153,2023-03-11,1.42,2,93,16,R21000073319
2730673,Large Garden Studio Mins Fr McCormick Place&D'Town,2698691,LeeO'[Nardo],,Kenwood,41.8107611990622,-87.6044862089418,Entire home/apt,87,2,37,2016-05-28,0.35,3,341,0,R17000013916
2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",13975150,Janine,,Morgan Park,41.68451,-87.67913,Entire home/apt,76,30,146,2023-02-19,1.52,2,169,4,R21000073319
4156913,Near Lake Michigan & Wrigley Field,6874747,Brian,,Uptown,41.96705,-87.65772,Entire home/apt,285,2,108,2023-02-26,1.14,1,67,35,R22000081484
2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",3965428,Rob,,Near South Side,41.85247,-87.62204,Entire home/apt,200,60,8,2016-12-02,0.07,75,364,0,City registration pending
949514,Modern Loft-Style Pad in Wicker!,5148353,Steven,,West Town,41.9055,-87.66685,Private room,50,32,133,2020-03-02,1.09,1,0,0,R17000017886
960326,Stay in a Designer Penthouse! No Cleaning Fee!,5228189,Matthew,,West Town,41.89602,-87.65659,Entire home/apt,212,2,374,2023-02-03,3.14,21,317,36,2457501
4178970,Ideally located and spacious Lakeview Apt,8852597,Hector,,Lake View,41.93297,-87.65748,Entire home/apt,221,2,87,2023-01-02,0.85,4,70,29,R17000013371
966137,"!!BIG PRIVATE HOUSE!!close2bus,Great reviews!!",5016495,Erika,,Near West Side,41.86801,-87.67877,Entire home/apt,133,32,41,2022-08-14,0.34,2,177,1,city registration pending
979841,"Huge Victorian near Loyola, Lake #1",5076708,Lois And Eduardo,,Rogers Park,42.00588,-87.66853,Private room,89,2,276,2023-03-13,2.28,4,337,40,R17000015436
979926,"Huge Victorian near Loyola, Lake #2",5076708,Lois And Eduardo,,Rogers Park,42.00477,-87.66842,Private room,79,2,302,2022-12-04,2.52,4,330,33,R17000015436
979942,"Huge Victorian near Loyola, Lake #3",5076708,Lois And Eduardo,,Rogers Park,42.00378,-87.66807,Private room,79,2,284,2022-12-21,2.35,4,346,27,R17000015436
2824585,#54-Home away from home- Safe place,13389580,Ed,,Dunning,41.9443,-87.79831,Private room,45,32,29,2022-09-03,0.27,2,334,1,R17000013486
2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,3965428,Rob,,Near South Side,41.85434,-87.62194,Entire home/apt,135,32,7,2018-07-07,0.07,75,365,0,City registration pending
2836339,Stay In the Center w/ Pool Gym Long Term Furnished,3965428,Rob,,Near North Side,41.89098,-87.62238,Entire home/apt,155,100,5,2015-01-18,0.05,75,365,0,
2844042,"Relax in a Custom, Creative, Artsy, Unique Apartment in West Town",8813383,Mindy + Tony,,West Town,41.89288,-87.68458,Entire home/apt,84,32,159,2022-11-19,1.47,3,239,3,R21000073802
983640,Huge Victorian near Loyola 2bd Apt,5076708,Lois And Eduardo,,Rogers Park,42.00456,-87.67058,Entire home/apt,179,2,233,2023-02-19,1.96,4,300,30,R17000015436
4214683,"Mid City, Vintage, Close to O'Hare Pvt Room",21872907,Tamiz,,Irving Park,41.95107,-87.71005,Private room,51,2,119,2023-02-19,1.16,1,105,30,R22000091106
1020810,Beautiful Condo in Chicago,3843347,Andrea,,Near North Side,41.89395,-87.62593,Entire home/apt,85,32,36,2022-11-30,0.3,3,199,3,City registration pending
1027405,Chicago Women's Residence/ Paris Rm,5654677,Urban Art,,North Lawndale,41.85428,-87.70852,Private room,45,2,6,2016-07-31,0.06,4,0,0,R18000034125
2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,,West Town,41.90026,-87.66871,Entire home/apt,178,2,205,2023-03-03,2.61,2,214,52,R21000071753
2907112,West Loop Modern Urban Retreat,6264764,Jeff And Jennifer,,Near West Side,41.88445,-87.65146,Private room,136,6,72,2023-02-02,0.67,1,195,10,R21000075167
1027463,Chicago Women's Residence Florence Comfy Rm,5654677,Urban Art,,North Lawndale,41.8544,-87.70852,Private room,45,32,11,2021-09-05,0.12,4,89,0,R22000076746
1027741,Chicago Women's Residence Midler Rm,5654677,Urban Art,,North Lawndale,41.85454,-87.70802,Private room,45,32,5,2019-10-13,0.09,4,0,0,R22000076746
4218075,Lovely First Floor Flat with Piano,19809145,Michael,,West Town,41.89698,-87.68679,Entire home/apt,425,5,36,2022-10-10,0.35,1,177,2,R22000076589
1083987,MODERN LOFT Downtown by McCormick w/KING BED WiFi,3965428,Rob,,Near South Side,41.85395,-87.62468,Entire home/apt,140,28,23,2021-06-01,0.19,75,361,0,City registration pending
2907500,The Red Room,11231030,Erik,,West Lawn,41.78225,-87.72806,Private room,39,1,332,2022-10-10,3.17,2,79,3,R17000014945
3031898,Art Collector's Pied-a'-terre,15442332,Karen Sophie,,South Shore,41.77206,-87.56982,Entire home/apt,70,32,245,2019-10-23,2.28,1,261,0,City registration pending
1096191,Studio at the Lake,6023157,Nataliya,,Uptown,41.97271,-87.65236,Entire home/apt,50,5,75,2023-01-17,0.63,1,124,26,R19000050458
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,,Logan Square,41.91571,-87.67449,Entire home/apt,78,2,437,2023-03-16,4.07,1,136,55,R22000090195
1171860,"Lincoln Park Studio, Great Value!",2658212,James,,Lincoln Park,41.92655,-87.64226,Entire home/apt,79,2,648,2023-03-14,5.49,3,49,60,Pending
4227003,Chicago Loop one bedroom/one bathroom Apartment,21937279,Claudia,,Loop,41.87346,-87.62843,Entire home/apt,159,3,40,2022-11-11,1.36,1,12,22,R20000057868
1195259,Wicker Park - Garden At The Heart of It All,2899484,Jason,,West Town,41.90914,-87.67859,Entire home/apt,125,6,205,2022-11-18,1.72,2,250,11,R19000037818
3068787,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark And Collette,,North Center,41.96136,-87.6784,Entire home/apt,160,3,126,2023-01-03,1.37,1,282,23,R20000054730
3083343,"Splendid Flat w/ Huge Porch, STEPS from 606 Trail",209564,Ami,,Logan Square,41.9153327941895,-87.6704788208008,Entire home/apt,230,2,117,2022-10-30,1.14,6,123,17,R18000036344
3111197,"Beautiful, large, light-filled 1Bd",5863711,Masha,,Rogers Park,42.00729,-87.67708,Entire home/apt,130,32,45,2021-12-26,0.43,1,365,0,City registration pending
1242709,Beautiful/Large SE Evanston Apt,1254363,Mark,,Rogers Park,42.01938,-87.67985,Entire home/apt,149,7,16,2022-10-15,0.17,1,350,2,
1304049,Private room near UIC Medical Dist.,7089017,Sharon,,Near West Side,41.86967,-87.68284,Private room,103,1,118,2022-10-15,1.02,1,363,8,R17000015307
1321332,Lincoln Park Single Family Home,946954,Jeff,,Lincoln Park,41.93089,-87.66946,Entire home/apt,461,2,108,2023-01-01,0.94,1,288,11,2262746
3172794,LOFT606:  Gigantic Sunlit Former Factory Home,16090300,John,,Logan Square,41.91634,-87.69335,Entire home/apt,1234,1,78,2023-02-26,0.74,10,349,15,R17000015252
3267902,Ravenswood Guest House Annex,2676165,Richard,,Edgewater,41.98908,-87.66697,Entire home/apt,91,2,333,2023-03-16,3.12,1,231,44,R17000014245
1356190,Logan Square Vintage Deluxe Private Suite & Bath,3069675,Gabrielle,,Logan Square,41.91984,-87.68962,Private room,89,3,389,2023-03-11,3.36,1,218,51,R17000015398
4243309,Sleek Wrigleyville/Boystown Condo with Rooftop Skyline Views,21924626,Nathan,,Lake View,41.94124,-87.64941,Private room,80,1,361,2023-03-05,3.6,2,249,8,R22000091244
1361421,Wrigley Hostel - Queen Bed Room,7391164,Wrigley Hostel,,Lake View,41.9459,-87.65461,Private room,120,32,42,2021-05-23,0.38,5,224,0,R20000058693
1392594,"Bright open house, garden & deck",7528098,Eileen,,Uptown,41.96909,-87.67407,Entire home/apt,175,4,27,2022-10-10,0.23,1,237,3,R22000079042
1417110,Lovely 2 bedroom with parking close to Clark St,7622794,Leah,,Uptown,41.97516,-87.67227,Entire home/apt,100,32,0,,,1,0,0,
1461451,02b. Twin bed in Coed Space,2907254,Joe,,West Ridge,42.01653,-87.68788,Shared room,19,1,179,2023-02-25,1.53,14,163,12,R21000075752
3292054,The Roscoe House near Wrigley Field,5960265,Courtney And Garrett,,Lake View,41.94278,-87.65621,Entire home/apt,379,3,216,2023-03-13,2.05,2,289,37,R17000020423
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,,Near West Side,41.88711,-87.6438,Entire home/apt,356,2,100,2023-01-01,1.26,2,318,28,R21000072734
3329088,East Garfield Park 2 Bedroom,16807770,William,,East Garfield Park,41.88367,-87.70864,Entire home/apt,113,3,112,2022-11-14,1.05,1,319,20,R17000017864
1488883,Private Room & Bath | Beautiful Apt,517499,Derek,,Lake View,41.95418,-87.65363,Private room,75,3,48,2021-11-16,0.42,2,0,0,R21000073886
4243905,Historic house in hip Logan Square,22022871,Jill,,Logan Square,41.9254,-87.69753,Entire home/apt,250,7,50,2023-01-26,0.54,1,365,8,R23000095686
1502674,The Biddle House (#2),33004,At Home Inn,,Lincoln Park,41.91175,-87.63834,Entire home/apt,169,4,86,2023-02-11,0.74,10,82,17,2209985
1502700,The Biddle House,33004,At Home Inn,,Lincoln Park,41.91184,-87.63963,Entire home/apt,279,32,16,2019-09-02,0.15,10,89,0,"2120298, 2120297"
3385966,Welcome to your 2BD Penthouse,9995028,Chad,,Lake View,41.93594,-87.66953,Entire home/apt,295,32,186,2022-11-21,1.94,1,104,14,C17000006773
4257285,The Stained Glass Apt. Edgewater #2,2915265,Felice,,Edgewater,41.99632,-87.66385,Private room,65,2,61,2021-06-27,0.59,2,273,0,R22000091618
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,41.94159,-87.65099,Private room,75,2,171,2022-10-02,1.62,1,239,16,R17000013279
3445991,"#55-Clean,Great area. free parking, 24h check in.",13389580,Ed,,Dunning,41.94418,-87.79895,Private room,35,32,6,2022-04-20,0.06,2,89,1,City registration pending
1554433,Charming Home in Chicago,6088938,Eric,,Beverly,41.71554,-87.67197,Private room,51,2,199,2022-12-17,1.71,2,305,18,R17000013891
1573401,Spacious & serene in hip spot. Sleeps 4.,8186262,April,,Lower West Side,41.85592,-87.66249,Private room,52,2,316,2023-03-03,5.02,2,110,71,R21000069179
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,42.00146,-87.66982,Private room,55,14,40,2023-01-17,0.42,2,214,6,R21000073244
1584422,Magic Factory Loft 2West,2810938,Carole,,Near North Side,41.90532,-87.64761,Entire home/apt,476,3,37,2022-11-06,0.32,3,303,5,2555923
3485081,Cozy coach house garden unit in wicker park.,11848299,Anton,,West Town,41.90788,-87.68075,Private room,112,3,180,2021-10-12,1.71,2,0,0,R17000014102
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lake View,41.94421,-87.64861,Entire home/apt,375,1,6,2018-09-16,0.09,2,0,0,R17000017566
1591370,Private Northside Chicago Apt Near Transit & Beach,8489460,Holly + Mark,,Rogers Park,42.01177,-87.67758,Entire home/apt,103,2,170,2022-12-23,1.47,1,336,25,R22000090320
